account_id,account_name,email_domain,sector,created_date,account_status,plan_tier,mrr_usd,owner,lead_source
001Qy00000100934,Juniper Quantum Partners,juniper.com,Fintech,2025-06-22,Active,Growth,3403.88,j.whitfield,Cold Outreach
001Qy00000101243,Alder Sable Inc,alder.com,Logistics,2026-05-14,Inactive,Growth,1966.67,j.whitfield,Blog
001Qy00000100939,Orchard Precision Inc,orchard.com,Retail,2025-09-27,Active,Starter,366.44,d.castellanos,paid search
001Qy00000100826,Oakfield Atlas Partners,oakfield.com,Logistics,2025-03-14,Active,Growth,6944.51,s.okoro,
001Qy00000100456,Larkspur Sterling LLC,larkspur.com,Education,2024-01-19,Active,Starter,471.04,m.tan,
001Qy00000100107,Northgate Clinical Systems,northgate.com,Manufacturing,2018-09-26,Churned,Starter,623.60,j.whitfield,
001Qy00000100880,Verdigris Clinical Holdings,verdigris.com,Logistics,2025-05-11,Churned,Starter,942.21,m.tan,paid search
001Qy00000100229,Cerulean Supply Holdings,cerulean.com,Logistics,2023-02-27,Active,Growth,2024.42,s.okoro,
001Qy00000100548,Harborview Freight Holdings,harborview.com,Retail,2024-03-22,Churned,Growth,0.00,j.whitfield,
001Qy00000100772,Hollowway Supply Partners,hollowway.com,Healthcare,2025-01-17,Churned,Starter,426.66,p.lindqvist,direct
001Qy00000101430,Juniper Compass Holdings,juniper.com,Education,2024-01-09,Active,Starter,1000.38,d.castellanos,
001Qy00000100863,Cerulean Pioneer LLC,cerulean.com,Construction,2025-06-02,Churned,Starter,639.48,p.lindqvist,Google Ads
001Qy00000100273,Northgate Clinical Corp,northgate.com,Media,2023-05-12,Inactive,Growth,2105.47,d.castellanos,
001Qy00000100430,Fairmount Analytics Labs,fairmount.com,Logistics,2023-12-04,Churned,Growth,1945.95,s.okoro,
001Qy00000100859,Yellowfin Atlas Systems,yellowfin.com,Retail,2025-05-04,Churned,Starter,810.87,d.castellanos,social
001Qy00000100165,Redstone Nimbus Systems,redstone.com,Hospitality,2022-10-22,Active,Starter,662.17,d.castellanos,
001Qy00000101385,Marbury Sterling LLC,marbury.com,Education,2019-12-31,Active,Starter,809.05,m.tan,
001Qy00000100377,Marbury Clinical Group,marbury.com,Manufacturing,2023-10-12,Active,Growth,3164.79,p.lindqvist,
001Qy00000101201,Whitmore Cascade Systems,whitmore.com,Construction,2026-04-23,Active,Starter,427.98,s.okoro,Google Ads
001Qy00000100028,Dunmore Lumen Group,dunmore.com,Energy,2017-06-28,Inactive,Growth,0.00,m.tan,
001Qy00000100368,Dovetail Coastal Corp,dovetail.com,Retail,2023-09-05,,Starter,0.00,m.tan,
001Qy00000100245,Dunmore Lumen Inc,dunmore.com,Hospitality,2023-03-12,Churned,Growth,0.00,m.tan,
001Qy00000100230,Ravenswood Supply Inc,ravenswood.com,Construction,2023-02-12,Churned,Growth,0.00,s.okoro,
001Qy00000100073,Ashcombe Pioneer LLC,ashcombe.com,Healthcare,2017-09-11,Churned,Starter,2215.98,a.reyes,
001Qy00000100484,Yellowfin Cascade Partners,yellowfin.com,Logistics,2024-02-27,Inactive,Starter,499.24,d.castellanos,
001Qy00000100400,Pérez Group Lumen,perez.com,Energy,2023-10-02,Active,Enterprise,16709.99,p.lindqvist,
001Qy00000100857,Verdigris Analytics Holdings,verdigris.com,Retail,2025-05-06,Active,Starter,392.14,d.castellanos,Direct
001Qy00000100897,Grupo Peña Precision,grupo.com,Hospitality,2025-06-30,Active,Starter,610.22,j.whitfield,Word of Mouth
001Qy00000101177,Fairmount Cascade Labs,fairmount.com,Logistics,2026-03-11,Inactive,Starter,307.48,j.whitfield,paid search
001Qy00000100485,Lakeshore Precision Holdings,lakeshore.com,Education,2024-02-26,Active,Enterprise,11653.05,a.reyes,
001Qy00000100600,São Bento Compass,sao.com,Hospitality,2024-06-09,Active,Enterprise,10509.75,a.reyes,Blog
001Qy00000101312,Guimarães Log Quantum,guimaraes.com,Retail,2019-08-26,Active,Growth,6688.20,j.whitfield,
001Qy00000100347,Alder Onyx Systems,alder.com,Logistics,2023-08-20,Active,Growth,2631.51,d.castellanos,
001Qy00000100623,Copperfield Trading Systems,copperfield.com,Hospitality,2024-08-20,Active,Starter,1024.06,p.lindqvist,Paid Social
001Qy00000100517,Fairmount Cascade Holdings,fairmount.com,Construction,2024-04-12,Churned,Growth,2654.41,s.okoro,
001Qy00000100803,García Sistemas Beacon,garcia.com,Retail,2025-02-12,Active,Starter,456.62,a.reyes,Blog
001Qy00000100908,Kestrel Quantum Partners,kestrel.com,Fintech,2025-07-07,Churned,Starter,545.96,s.okoro,
001Qy00000100216,Northgate Trading LLC,northgate.com,Media,2023-02-09,Active,Growth,3226.23,j.whitfield,
001Qy00000101435,Nightingale Supply Labs,nightingale.com,Energy,2021-02-10,Inactive,Starter,579.73,d.castellanos,
001Qy00000100823,Nightingale Keystone Systems,nightingale.com,Logistics,2025-02-27,Churned,Growth,0.00,m.tan,Event
001Qy00000100644,Hollowway Cascade Holdings,hollowway.com,Energy,2024-09-10,Active,Growth,10527.14,j.whitfield,Direct
001Qy00000101075,Eastvale Sable Corp,eastvale.com,Retail,2025-12-26,Active,Starter,662.86,j.whitfield,Outbound
001Qy00000100929,Umbra Trading LLC,umbra.com,Healthcare,2025-08-12,Active,Starter,545.30,m.tan,SEO
001Qy00000100948,Dunmore Pioneer Holdings,dunmore.com,Hospitality,2025-09-07,Active,Growth,1916.42,a.reyes,Paid Search
001Qy00000100171,Alder Beacon Inc,alder.com,Retail,2022-10-22,Active,Starter,917.19,a.reyes,
001Qy00000100833,Juniper Compass Systems,juniper.com,Construction,2025-03-10,Churned,Starter,0.00,p.lindqvist,Direct
001Qy00000101332,Cranfield Precision Systems,cranfield.com,Healthcare,2022-02-05,Active,Growth,3382.85,p.lindqvist,
001Qy00000100507,Redstone Onyx Labs,redstone.com,Logistics,2024-03-04,Active,Starter,579.67,s.okoro,
001Qy00000101450,Stonebridge Beacon Holdings,stonebridge.com,Education,2020-11-07,Active,Growth,2160.24,m.tan,
001Qy00000101423,Pemberton Coastal Labs,pemberton.com,Construction,2021-11-11,Churned,Growth,7677.74,a.reyes,
001Qy00000100605,Hollowway Sable Group,hollowway.com,Media,2024-07-18,Active,Enterprise,4812.72,s.okoro,social
001Qy00000100724,Larkspur Foundry Corp,larkspur.com,Media,2024-12-24,Inactive,Starter,517.18,m.tan,SEO
001Qy00000100688,Silverline Vector Corp,silverline.com,Logistics,2024-11-07,Churned,Enterprise,264.72,j.whitfield,
001Qy00000100919,Northgate Analytics Labs,northgate.com,Logistics,2025-07-17,Active,Growth,4906.62,p.lindqvist,Event
001Qy00000100904,Núñez Capital Compass,nunez.com,Logistics,2025-08-11,Active,Starter,511.93,d.castellanos,Paid Search
001Qy00000100885,Silverline Clinical Inc,silverline.com,Energy,2025-06-04,Churned,Starter,0.00,s.okoro,Paid Search
001Qy00000101453,Quarry Nimbus LLC,quarry.com,Construction,2020-08-24,Churned,Starter,406.09,s.okoro,
001Qy00000100850,Ashcombe Quantum Systems,ashcombe.com,Manufacturing,2025-04-18,Active,Starter,396.78,m.tan,Google Ads
001Qy00000101207,García Sistemas Analytics,garcia.com,Construction,2026-04-26,Churned,Starter,675.03,a.reyes,LinkedIn
001Qy00000101400,Westbrook Coastal LLC,westbrook.com,Fintech,2022-03-14,Churned,Starter,658.93,m.tan,
001Qy00000100137,Kestrel Freight Systems,kestrel.com,Logistics,2021-04-23,Churned,Growth,3929.63,a.reyes,
001Qy00000101066,Ashcombe Keystone Holdings,ashcombe.com,Hospitality,2025-11-29,Active,Starter,432.51,p.lindqvist,paid search
001Qy00000100314,Northgate Lumen Systems,northgate.com,Construction,2023-07-01,Churned,Enterprise,0.00,s.okoro,
001Qy00000101203,Silverline Coastal Systems,silverline.com,Manufacturing,2026-04-23,,Starter,482.04,s.okoro,Google Ads
001Qy00000101451,Vantage Cascade Group,vantage.com,Manufacturing,2022-08-02,Active,Growth,1448.78,s.okoro,
001Qy00000100667,Nightingale Vector Partners,nightingale.com,Hospitality,2024-10-03,Active,Enterprise,7931.50,p.lindqvist,Outbound
001Qy00000100442,Dunmore Cascade Systems,dunmore.com,Media,2023-11-26,Active,Growth,1844.52,m.tan,
001Qy00000101396,Dovetail (DBA),dovetail.com,Healthcare,2023-11-20,Churned,Starter,142.99,d.castellanos,
001Qy00000100034,Ashcombe Foundry Labs,ashcombe.com,Fintech,2019-04-07,Churned,Starter,817.02,m.tan,
001Qy00000101099,Hernández Retail Atlas,hernandez.com,Hospitality,2026-01-09,Active,Starter,731.21,s.okoro,Word of Mouth
001Qy00000100998,Northwind Sterling Holdings,northwind.com,Logistics,2025-09-08,Inactive,Starter,1173.18,s.okoro,Organic Search
001Qy00000100764,Northwind Compass Group,northwind.com,Retail,2024-12-23,Churned,Growth,5029.40,s.okoro,SDR
001Qy00000100756,Westbrook Pioneer Labs,westbrook.com,Healthcare,2025-01-03,Inactive,Growth,1503.38,s.okoro,Word of Mouth
001Qy00000100875,Cerulean Anchor Corp,cerulean.com,Energy,2025-05-29,Active,Starter,800.88,a.reyes,Referral
001Qy00000101347,Brightwater Coastal Labs,brightwater.com,Construction,2020-04-29,Active,Starter,725.63,s.okoro,
001Qy00000101170,Quarry Analytics Systems,quarry.com,Education,2026-03-23,Active,Starter,538.15,p.lindqvist,
001Qy00000100521,Quarry Onyx Labs,quarry.com,Hospitality,2024-04-08,Churned,Growth,0.00,j.whitfield,
001Qy00000100503,Eastvale Vector LLC,eastvale.com,Fintech,2024-03-22,Active,Starter,1483.38,a.reyes,
001Qy00000100721,Quarry Quantum Inc,quarry.com,Education,2024-12-09,Churned,Growth,3786.73,d.castellanos,Referral
001Qy00000100977,Nightingale Cascade Labs,nightingale.com,Healthcare,2025-10-07,Active,Starter,1027.76,m.tan,Google Ads
001Qy00000100743,Orchard Onyx Holdings,orchard.com,Logistics,2024-12-15,,Growth,3899.07,a.reyes,LinkedIn
001Qy00000100101,Núñez Capital Vector,nunez.com,Hospitality,2018-11-16,Active,Starter,270.44,a.reyes,
001Qy00000101061,Thornbury Clinical Systems,thornbury.com,Fintech,2025-11-18,,Growth,1832.71,p.lindqvist,SDR
001Qy00000100340,Silverline Freight Corp,silverline.com,Retail,2023-08-20,Active,Growth,3613.41,s.okoro,
001Qy00000100679,Dovetail Cascade Corp,dovetail.com,Fintech,2024-11-17,Active,Growth,4432.68,p.lindqvist,Partner
001Qy00000100218,Yellowfin Vector Partners,yellowfin.com,Logistics,2023-01-20,Active,Starter,490.97,a.reyes,
001Qy00000100771,Westbrook Digital Labs,westbrook.com,Manufacturing,2025-02-16,Inactive,Growth,1200.00,s.okoro,Organic Search
001Qy00000100820,Whitmore Nimbus Group,whitmore.com,Energy,2025-03-27,Active,Enterprise,26287.05,d.castellanos,Cold Outreach
001Qy00000100821,Blackthorn Sterling Labs,blackthorn.com,Education,2025-03-26,Churned,Growth,0.00,p.lindqvist,
001Qy00000100135,Yellowfin Compass Partners,yellowfin.com,Hospitality,2021-03-12,Active,Growth,2172.59,d.castellanos,
001Qy00000100650,Northwind Compass Holdings,northwind.com,Hospitality,2024-09-20,Churned,Starter,397.32,m.tan,Blog
001Qy00000101003,Pérez Group Beacon,perez.com,Construction,2025-10-25,Active,Enterprise,6000.00,d.castellanos,SEO
001Qy00000101288,Juniper Anchor Inc,juniper.com,Logistics,2026-07-17,Active,Enterprise,6000.00,a.reyes,SDR
001Qy00000101439,Hollowway Anchor Holdings,hollowway.com,Manufacturing,2020-09-28,Active,Enterprise,2031.04,d.castellanos,
001Qy00000100955,Lakeshore Analytics Labs,lakeshore.com,Logistics,2025-08-04,Active,Growth,2951.01,a.reyes,Cold Outreach
001Qy00000101139,Westbrook Quantum Corp,westbrook.com,Media,2026-02-21,Active,Starter,740.92,j.whitfield,Direct
001Qy00000100351,Oakfield Freight Group,oakfield.com,Energy,2023-09-17,Inactive,Enterprise,0.00,d.castellanos,
001Qy00000100984,Pinnacle Lumen LLC,pinnacle.com,Healthcare,2025-09-23,Active,Starter,1500.00,d.castellanos,PPC
